PANEL;PANEL TG2 N1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;modbus:1_mb_WHr_I;zigbee:1_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:63_zd_WHr_I;zigbee:65_zd_WHr_I;zigbee:67_zd_WHr_I;zigbee:68_zd_WHr_I;zigbee:69_zd_WHr_I;zigbee:71_zd_WHr_I;zigbee:73_zd_WHr_I;zigbee:66_zd_WHr_I;zigbee:21_zd_WHr_I;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:73_zd_VARHr_I;zigbee:73_zd_VARHr_O;zigbee:71_zd_VARHr_I;zigbee:71_zd_VARHr_O;zigbee:10_zd_VARHr_I;zigbee:10_zd_VARHr_O;zigbee:34_zd_VARHr_I;zigbee:34_zd_VARHr_O
2025/10/17 23:20:00;;5263183;445602;2947985;0;579061;6056618;597523;4064890;550371;0;196859;270045;254614;35182;0;0;82388;75507;2124131;0;0;0;0;17073;0;622461;2307743;2147849;936824;1152427;0;1484487;13570977;14908;;;19254;104793;0;0;1;1544146;0;0
2025/10/17 23:30:00;;5263232;445602;2947991;0;579127;6056867;597534;4064989;550381;0;196924;270102;254694;35182;0;0;82571;75507;2124177;0;0;0;0;17073;0;622498;2307763;2147866;936836;1152434;0;1485031;13571430;14913;;;19254;104834;0;0;1;1544279;0;0
2025/10/17 23:40:00;;5263281;445602;2947997;0;579193;6057037;597544;4065088;550392;0;196986;270157;254774;35182;0;0;82753;75507;2124223;0;0;0;0;17073;0;622535;2307783;2147883;936849;1152444;0;1485437;13571640;14918;;;19254;104863;0;0;1;1544448;0;0
2025/10/17 23:50:00;;5263329;445602;2948003;0;579260;6057210;597555;4065186;550402;0;197049;270214;254827;35182;0;0;82936;75507;2124268;0;0;0;0;17073;0;622572;2307803;2147900;936861;1152452;0;1485845;13571924;14922;;;19254;104893;0;0;1;1544576;0;0
2025/10/18 00:00:00;;5263378;445602;2948009;0;579326;6057440;597565;4065285;550412;0;197112;270270;254898;35182;0;0;83119;75507;2124314;0;0;0;0;17078;0;622609;2307823;2147917;936874;1152461;0;1486393;13572279;14927;;;19254;104934;0;0;1;1544704;0;0
2025/10/18 00:10:00;;5263428;445602;2948015;0;579392;6057617;597576;4065384;550422;0;197174;270326;254969;35182;0;0;83301;75507;2124361;0;0;0;0;17086;0;622646;2307843;2147934;936888;1152469;0;1486810;13572639;14932;;;19254;104965;0;0;1;1544875;0;0
2025/10/18 00:20:00;;5263479;445602;2948021;0;579460;6057804;597586;4065484;550433;0;197206;270381;255061;35182;0;0;83467;75507;2124407;0;0;0;0;17094;0;622683;2307863;2147951;936901;1152478;0;1487219;13572875;14936;;;19254;104996;0;0;1;1545007;0;0
2025/10/18 00:30:00;;5263530;445602;2948027;0;579526;6058062;597597;4065583;550443;0;197275;270438;255108;35182;0;0;83467;75507;2124453;0;0;0;0;17101;0;622719;2307882;2147968;936915;1152488;0;1487791;13573242;14941;;;19254;105036;0;0;1;1545141;0;0
2025/10/18 00:40:00;;5263580;445602;2948033;0;579593;6058279;597607;4065683;550453;0;197346;270512;255186;35182;0;0;83467;75507;2124500;0;0;0;0;17109;0;622755;2307903;2147985;936928;1152496;0;1488210;13573512;14946;;;19254;105069;0;0;1;1545332;0;0
2025/10/18 00:50:00;;5263630;445602;2948039;0;579660;6058484;597618;4065782;550464;0;197413;270597;255248;35182;0;0;83467;75507;2124546;0;0;0;0;17117;0;622792;2307923;2148002;936942;1152507;0;1488629;13573795;14950;;;19254;105101;0;0;1;1545471;0;0
2025/10/18 01:00:00;;5263680;445602;2948045;0;579727;6058765;597628;4065882;550474;0;197478;270672;255345;35182;0;0;83467;75507;2124592;0;0;0;0;17125;0;622828;2307943;2148019;936955;1152516;0;1489188;13574155;14955;;;19254;105145;0;0;1;1545613;0;0
2025/10/18 01:10:00;;5263729;445602;2948051;0;579793;6058976;597639;4065982;550484;0;197543;270731;255381;35182;0;0;83467;75507;2124638;0;0;0;0;17133;0;622864;2307963;2148036;936969;1152524;0;1489607;13574446;14960;;;19254;105176;0;0;1;1545802;0;0
2025/10/18 01:20:00;;5263779;445602;2948057;0;579859;6059181;597650;4066081;550495;0;197610;270785;255467;35182;0;0;83467;75507;2124685;0;0;0;0;17146;0;622900;2307983;2148051;936982;1152535;0;1490028;13574722;14964;;;19254;105206;0;0;1;1545941;0;0
2025/10/18 01:30:00;;5263828;445602;2948063;0;579926;6059446;597660;4066181;550505;0;197676;270839;255528;35182;0;0;83467;75507;2124731;0;0;0;0;17160;0;622937;2308002;2148070;936996;1152544;0;1490563;13575044;14969;;;19254;105246;0;0;1;1546077;0;0
2025/10/18 01:40:00;;5263878;445602;2948069;0;579992;6059636;597671;4066280;550515;0;197744;270893;255623;35182;0;0;83467;75507;2124777;0;0;0;0;17175;0;622973;2308022;2148087;937009;1152553;0;1490979;13575266;14974;;;19255;105278;0;0;1;1546257;0;0
2025/10/18 01:50:00;;5263928;445602;2948075;0;580059;6059826;597681;4066379;550525;0;197812;270947;255652;35182;0;0;83467;75507;2124823;0;0;0;0;17189;0;623009;2308042;2148104;937023;1152561;0;1491399;13575504;14978;;;19255;105310;0;0;1;1546390;0;0
2025/10/18 02:00:00;;5263977;445602;2948081;0;580125;6060071;597692;4066479;550536;0;197879;271002;255747;35182;0;0;83467;75507;2124870;0;0;0;0;17207;0;623045;2308062;2148121;937036;1152572;0;1491997;13575752;14983;;;19255;105353;0;0;1;1546522;0;0
2025/10/18 02:10:00;;5264031;445602;2948087;0;580192;6060255;597701;4066578;550546;0;197945;271056;255807;35182;0;0;83467;75507;2124916;0;0;0;0;17225;0;623082;2308082;2148138;937050;1152581;0;1492450;13576149;14988;;;19255;105385;0;0;1;1546696;0;0
2025/10/18 02:20:00;;5264084;445602;2948093;0;580258;6060582;597713;4066678;550556;0;198012;271110;255890;35182;0;0;83467;75507;2124962;0;0;0;0;17243;0;623118;2308102;2148155;937063;1152590;0;1492900;13576449;14992;;;19255;105419;0;0;1;1546846;0;0
2025/10/18 02:30:00;;5264134;445602;2948099;0;580325;6060919;597723;4066778;550567;0;198078;271164;255927;35182;0;0;83467;75507;2125008;0;0;0;0;17261;0;623154;2308122;2148171;937077;1152600;0;1493496;13576811;14997;;;19255;105450;0;0;1;1546993;0;0
2025/10/18 02:40:00;;5264183;445602;2948105;0;580392;6061069;597734;4066878;550577;0;198141;271218;256020;35182;0;0;83467;75507;2125054;0;0;0;0;17280;0;623190;2308142;2148188;937090;1152609;0;1493946;13577126;15002;;;19255;105491;0;0;1;1547162;0;0
2025/10/18 02:50:00;;5264233;445602;2948111;0;580458;6061242;597745;4066978;550587;0;198203;271266;256079;35182;0;0;83467;75507;2125101;0;0;0;0;17291;0;623226;2308162;2148205;937104;1152618;0;1494399;13577342;15006;;;19255;105524;0;0;1;1547289;0;0
2025/10/18 03:00:00;;5264282;445602;2948117;0;580525;6061462;597755;4067078;550598;0;198266;271327;256121;35182;0;0;83467;75507;2125147;0;0;0;0;17298;0;623263;2308182;2148222;937117;1152628;0;1494996;13577839;15011;;;19255;105557;0;0;1;1547415;0;0
2025/10/18 03:10:00;;5264332;445602;2948123;0;580592;6061625;597766;4067177;550608;0;198328;271374;256209;35182;0;0;83467;75507;2125193;0;0;0;0;17302;0;623300;2308201;2148239;937131;1152637;0;1495446;13578128;15016;;;19255;105600;0;0;1;1547582;0;0
2025/10/18 03:20:00;;5264382;445602;2948129;0;580659;6061796;597776;4067277;550618;0;198390;271435;256280;35182;0;0;83467;75507;2125239;0;0;0;0;17303;0;623336;2308221;2148256;937144;1152646;0;1495894;13578411;15020;;;19255;105632;0;0;1;1547708;0;0
2025/10/18 03:30:00;;5264432;445602;2948135;0;580726;6062012;597787;4067377;550629;0;198452;271489;256365;35182;0;0;83467;75507;2125286;0;0;0;0;17304;0;623372;2308241;2148273;937158;1152656;0;1496490;13578771;15025;;;19255;105677;0;0;1;1547833;0;0
2025/10/18 03:40:00;;5264482;445602;2948141;0;580793;6062175;597797;4067476;550639;0;198514;271543;256405;35182;0;0;83467;75507;2125332;0;0;0;0;17309;0;623408;2308261;2148290;937171;1152665;0;1496945;13579024;15030;;;19255;105708;0;0;1;1547958;0;0
2025/10/18 03:50:00;;5264531;445602;2948147;0;580860;6062343;597808;4067575;550649;0;198577;271614;256486;35182;0;0;83467;75507;2125378;0;0;0;0;17309;0;623444;2308283;2148307;937185;1152674;0;1497388;13579261;15034;;;19255;105741;0;0;1;1548126;0;0
2025/10/18 04:00:00;;5264581;445602;2948153;0;580927;6062573;597818;4067675;550660;0;198639;271707;256558;35182;0;0;83467;75507;2125424;0;0;0;0;17316;0;623480;2308304;2148324;937198;1152684;0;1497972;13579578;15039;;;19255;105783;0;0;1;1548254;0;0
2025/10/18 04:10:00;;5264630;445602;2948159;0;580993;6062745;597829;4067775;550670;0;198701;271779;256630;35182;0;0;83467;75507;2125471;0;0;0;0;17324;0;623517;2308321;2148341;937211;1152692;0;1498410;13579843;15044;;;19255;105814;0;0;1;1548423;0;0
2025/10/18 04:20:00;;5264680;445602;2948165;0;581060;6062915;597840;4067874;550680;0;198763;271844;256676;35182;0;0;83467;75507;2125517;0;0;0;0;17342;0;623553;2308337;2148358;937225;1152703;0;1498847;13580120;15048;;;19255;105846;0;0;1;1548550;0;0
2025/10/18 04:30:00;;5264730;445602;2948171;0;581127;6063151;597850;4067974;550691;0;198824;271900;256763;35182;0;0;83467;75507;2125563;0;0;0;0;17361;0;623589;2308353;2148375;937238;1152712;0;1499435;13580454;15053;;;19255;105889;0;0;1;1548679;0;0
2025/10/18 04:40:00;;5264779;445602;2948177;0;581194;6063314;597861;4068073;550701;0;198854;271956;256838;35182;0;0;83467;75507;2125609;0;0;0;0;17381;0;623625;2308369;2148392;937252;1152721;0;1499876;13580722;15058;;;19255;105925;0;0;1;1548806;0;0
2025/10/18 04:50:00;;5264829;445602;2948183;0;581261;6063482;597871;4068172;550711;0;198952;272012;256901;35182;0;0;83467;75507;2125656;0;0;0;0;17391;0;623661;2308385;2148409;937265;1152730;0;1500318;13580956;15062;;;19255;105960;0;0;1;1548974;0;0
2025/10/18 05:00:00;;5264878;445602;2948189;0;581327;6063704;597882;4068271;550721;0;199015;272068;256958;35182;0;0;83467;75507;2125702;0;0;0;0;17394;0;623697;2308402;2148426;937279;1152740;0;1500919;13581275;15067;;;19255;106004;0;0;1;1549099;0;0
2025/10/18 05:10:00;;5264928;445602;2948195;0;581394;6063885;597892;4068371;550731;0;199077;272124;257039;35182;0;0;83467;75507;2125748;0;0;0;0;17395;0;623733;2308416;2148443;937292;1152749;0;1501360;13581529;15072;;;19255;106039;0;0;1;1549270;0;0
2025/10/18 05:20:00;;5264977;445602;2948201;0;581461;6064059;597903;4068471;550742;0;199140;272180;257115;35182;0;0;83467;75507;2125794;0;0;0;0;17395;0;623769;2308434;2148460;937306;1152757;0;1501804;13581795;15076;;;19255;106072;0;0;1;1549396;0;0
2025/10/18 05:30:00;;5265027;445602;2948207;0;581528;6064289;597913;4068571;550752;0;199203;272256;257165;35182;0;0;83467;75507;2125841;0;0;0;0;17395;0;623805;2308450;2148477;937319;1152768;0;1502388;13582137;15081;;;19255;106120;0;0;1;1549525;0;0
2025/10/18 05:40:00;;5265076;445602;2948213;0;581594;6064457;597924;4068671;550763;0;199264;272330;257234;35182;0;0;83467;75507;2125887;0;0;0;0;17395;0;623841;2308466;2148494;937333;1152777;0;1502833;13582369;15086;;;19255;106154;0;0;1;1549693;0;0
2025/10/18 05:50:00;;5265840;445602;2948219;0;581661;6064634;597934;4068770;550773;0;199324;272395;257312;35182;0;0;83467;75507;2125933;0;0;0;0;17395;0;623877;2308482;2148511;937345;1152787;0;1503275;13582610;15090;;;19255;106189;0;0;1;1549822;0;0
2025/10/18 06:00:00;;5266897;445602;2948225;0;581728;6065115;597945;4068869;550783;0;199390;272454;257376;35182;0;0;83467;75507;2125979;0;0;0;0;17395;0;623913;2308498;2148528;937358;1152795;0;1503865;13582986;15095;;;19255;106237;0;0;1;1549986;0;0
2025/10/18 06:10:00;;5267840;445602;2948231;0;581795;6065279;597956;4068968;550794;0;199458;272509;257424;35182;0;0;83467;75507;2126025;0;0;0;0;17399;0;623949;2308515;2148545;937371;1152805;0;1504314;13583994;15100;;;19256;106270;0;0;1;1550158;0;0
2025/10/18 06:20:00;;5268780;445602;2948237;0;581862;6065439;597966;4069068;550804;0;199526;272563;257502;35182;0;0;83467;75507;2126071;0;0;0;0;17401;0;623985;2308531;2148562;937383;1152814;0;1504756;13585365;15104;;;19256;106306;0;0;1;1550283;0;0
2025/10/18 06:30:00;;5269720;445602;2948243;0;581928;6065668;597976;4069179;550814;0;199594;272617;257578;35182;0;0;83467;75507;2126117;0;0;0;0;17401;0;624021;2308547;2148579;937396;1152822;0;1505349;13587232;15109;;;19256;106355;0;0;1;1550404;0;0
2025/10/18 06:40:00;;5270660;445602;2948249;0;581994;6065843;597987;4069279;550824;0;199658;272671;257628;35182;0;0;83467;75507;2126163;0;0;0;0;17401;0;624057;2308563;2148595;937408;1152831;0;1505795;13588598;15114;;;19256;106392;0;0;1;1550568;0;0
2025/10/18 06:50:00;;5271597;445602;2948255;0;582061;6066037;597997;4069378;550834;0;199718;272725;257690;35182;0;0;83467;75507;2126209;0;0;0;0;17402;0;624093;2308579;2148612;937421;1152840;0;1506239;13590005;15118;;;19256;106426;0;0;1;1550696;0;0
2025/10/18 07:00:00;;5272536;445602;2948261;0;582127;6066295;598008;4069477;550845;0;199775;272780;257765;35182;0;0;83467;75507;2126255;0;0;0;0;17404;0;624129;2308595;2148629;937433;1152849;0;1506823;13591922;15123;;;19256;106473;0;0;1;1550822;0;0
2025/10/18 07:10:00;;5273473;445602;2948266;0;582193;6066500;598018;4069577;550855;0;199838;272834;257834;35182;0;0;83467;75507;2126301;0;0;0;0;17407;0;624165;2308611;2148646;937446;1152858;0;1507262;13593348;15128;;;19256;106505;0;0;1;1550995;0;0
2025/10/18 07:20:00;;5274414;445602;2948272;0;582259;6066725;598029;4069677;550865;0;199899;272888;257876;35182;0;0;83467;75507;2126347;0;0;0;0;17410;0;624201;2308627;2148662;937458;1152866;0;1507698;13594755;15132;;;19256;106537;0;0;1;1551133;0;0
2025/10/18 07:30:00;;5275352;445602;2948278;0;582325;6067029;598039;4069776;550875;0;199958;272943;257955;35182;0;0;83467;75507;2126392;0;0;0;0;17413;0;624238;2308643;2148679;937471;1152875;0;1508277;13596606;15137;;;19256;106580;0;0;1;1551271;0;0
2025/10/18 07:40:00;;5276290;445602;2948284;0;582391;6067262;598049;4069875;550885;0;200017;272997;258025;35182;0;0;83467;75507;2126438;0;0;0;0;17415;0;624274;2308659;2148696;937483;1152882;0;1508711;13598002;15142;;;19256;106609;0;0;1;1551455;0;0
2025/10/18 07:50:00;;5277229;445602;2948290;0;582457;6067505;598060;4069974;550895;0;200083;273051;258083;35205;0;0;83633;75507;2126484;0;0;0;0;17418;0;624310;2308675;2148712;937496;1152892;0;1509144;13599418;15146;;;19256;106637;0;0;1;1551599;0;0
2025/10/18 08:00:00;;5278165;445602;2948296;0;582523;6067916;598070;4070078;550905;0;200149;273105;258143;35231;0;0;83821;75507;2126529;0;0;0;0;17420;0;624346;2308691;2148729;937508;1152900;0;1509734;13601319;15151;;;19256;106677;0;0;1;1551754;0;0
2025/10/18 08:10:00;;5279103;445602;2948301;0;582588;6068407;598080;4071085;550915;0;200216;273160;258237;35260;0;0;84010;75507;2126574;0;0;0;0;17421;0;624382;2308707;2148745;937521;1152908;0;1510205;13602741;15156;;;19256;106709;0;0;1;1552005;0;0
2025/10/18 08:20:00;;5280040;445602;2948307;0;582654;6069812;598090;4072103;550925;0;200284;273214;258325;35281;0;0;84199;75507;2126619;0;0;0;0;17424;0;624418;2308723;2148762;937533;1152917;0;1510521;13604085;15160;;;19256;106746;0;0;1;1552363;0;0
2025/10/18 08:30:00;;5280977;445602;2948313;0;582720;6071677;598101;4073112;550935;0;200351;273268;258408;35327;0;0;84398;75507;2126665;0;0;0;0;17426;0;624454;2308739;2148779;937546;1152925;0;1511286;13605967;15165;;;19256;106793;0;0;1;1552723;0;0
2025/10/18 08:40:00;;5281913;445602;2948319;0;582787;6073063;598111;4074112;550946;0;200429;273323;258536;35345;0;0;84640;75507;2126710;0;0;0;0;17426;0;624490;2308755;2148795;937559;1152933;0;1511736;13607471;15170;;;19256;106829;0;0;1;1553205;0;0
2025/10/18 08:50:00;;5282849;445602;2948325;0;582854;6074441;598122;4075109;550956;0;200467;273377;258654;35364;0;0;84867;75507;2126756;0;0;0;0;17428;0;624526;2308772;2148812;937571;1152942;0;1512033;13608978;15174;;;19256;106865;0;0;1;1553565;0;0
2025/10/18 09:00:00;;5283841;445602;2948361;0;583077;6076283;598133;4076106;550966;0;200550;273431;258766;35382;0;0;85074;75507;2126802;0;0;0;0;17430;0;624568;2308788;2148829;937584;1152950;0;1512779;13610838;15179;;;19256;106913;0;0;1;1553927;0;0
2025/10/18 09:10:00;;5284937;445602;2950566;0;583400;6077664;598143;4077156;550977;0;200636;273486;258869;35401;0;0;85271;75507;2126847;0;0;0;0;17432;0;624624;2308804;2148846;937596;1152958;0;1513227;13612339;15184;;;19256;106950;0;0;1;1554405;0;0
2025/10/18 09:20:00;;5286040;445602;2952787;0;583633;6079057;598154;4078205;550987;0;200717;273540;258973;35420;0;0;85540;75507;2126893;0;0;0;0;17433;0;624755;2308820;2148863;937609;1152967;0;1513674;13614076;15188;;;19256;106986;0;0;1;1554766;0;0
2025/10/18 09:30:00;;5287142;445602;2955057;0;583933;6081061;598164;4079253;550997;0;200785;273594;259048;35437;0;0;86044;75507;2127447;0;0;0;0;17434;0;625077;2308836;2148880;937622;1152975;0;1514257;13615924;15193;;;19256;107033;0;0;1;1555139;0;0
2025/10/18 09:40:00;;5288242;445602;2957414;0;584209;6082416;598175;4080301;551007;0;200855;273648;259048;35453;0;0;86629;75507;2128124;0;0;0;0;17436;0;625467;2308852;2148897;937634;1152984;0;1514692;13617754;15195;;;19256;107061;0;0;1;1555602;0;0
2025/10/18 09:50:00;;5289506;445602;2959395;0;584532;6083793;598185;4081350;551017;0;200923;273702;259161;35472;0;0;87194;75507;2128798;0;0;0;0;17437;0;625795;2308868;2148914;937647;1153389;0;1515107;13620217;15195;;;19256;107095;0;0;1;1555960;0;0
2025/10/18 10:00:00;;5290788;445602;2961384;0;584747;6085632;598195;4082397;551027;0;201006;273757;259278;35508;0;0;87710;75507;2129489;0;0;0;0;17437;0;626105;2308885;2148930;937675;1153823;0;1515657;13622612;15195;;;19256;107139;0;0;1;1556319;0;0
2025/10/18 10:10:00;;5292050;445602;2963381;0;584954;6087003;598206;4083450;551037;0;201082;273811;259414;35525;0;0;88225;75507;2130411;0;0;0;0;17437;0;626429;2309753;2149866;938069;1154297;0;1516078;13624058;15195;;;19256;107169;0;0;1;1556796;0;0
2025/10/18 10:20:00;;5293312;445602;2965386;0;585206;6088363;598246;4084502;551058;0;201160;273865;259547;35541;0;0;88737;75507;2131390;0;0;0;0;17437;0;626754;2310550;2150770;938485;1154770;0;1516492;13627423;15195;;;19256;107201;0;0;1;1557148;0;0
2025/10/18 10:30:00;;5294576;445602;2967395;0;585413;6090181;598763;4085550;551437;0;201246;273919;259672;35556;0;0;89300;75507;2132389;0;0;0;0;17437;0;627079;2311250;2151621;938926;1155238;0;1517046;13631147;15195;;;19256;107246;0;0;1;1557506;0;0
2025/10/18 10:40:00;;5295837;445602;2969629;0;585701;6091534;599158;4086599;551579;0;201374;273973;259759;35587;0;0;89830;75507;2133391;0;0;0;0;17438;0;627404;2311949;2152470;939367;1155705;0;1517484;13633983;15195;;;19256;107281;0;0;1;1557974;0;0
2025/10/18 10:50:00;;5297100;445602;2972267;0;586278;6092899;599656;4087649;551933;0;201500;274027;259887;35602;0;0;90282;75507;2134392;0;0;0;0;17440;0;627728;2312702;2153373;939802;1156171;0;1517960;13637188;15195;;;19256;107317;0;0;1;1558330;0;0
2025/10/18 11:00:00;;5298204;445602;2975036;0;586512;6094720;600116;4088568;552202;0;201596;274074;259959;35618;0;0;90873;75507;2135393;0;0;0;0;17443;0;628052;2313407;2154220;940237;1156638;0;1518566;13641366;15195;;;19257;107362;0;0;1;1558686;0;0
2025/10/18 11:10:00;;5299624;445602;2977540;0;586716;6096088;600582;4089617;552437;0;201689;274135;260077;35632;3;0;91267;75507;2136395;0;0;0;0;17445;0;628375;2314109;2154960;940671;1157045;0;1519038;13643549;15195;;;19258;107389;0;0;1;1559162;0;0
2025/10/18 11:20:00;;5300883;445602;2979792;0;586918;6097456;600890;4090667;552735;0;201744;274189;260180;35658;19;0;91736;75507;2137395;0;0;0;0;17448;0;628698;2314855;2155967;941105;1157569;0;1519497;13647873;15195;;;19258;107422;0;0;1;1559520;0;0
2025/10/18 11:30:00;;5302140;445602;2981778;0;587138;6099287;601212;4091716;553018;0;201835;274243;260306;35672;35;0;92488;75507;2138399;0;0;0;0;17450;0;629021;2315566;2156814;941539;1158035;0;1520126;13652214;15195;;;19259;107462;0;0;1;1559880;0;0
2025/10/18 11:40:00;;5303400;445602;2983770;0;587358;6100645;601619;4092766;553316;0;201903;274297;260533;35686;51;0;92755;75507;2139398;0;0;0;0;17464;0;629344;2316268;2157660;941973;1158500;0;1520569;13655103;15195;;;19259;107497;0;0;1;1560355;0;0
2025/10/18 11:50:00;;5304660;445602;2985766;0;587575;6101995;601891;4093815;553614;0;201978;274351;260676;35699;67;0;93022;75507;2140400;0;0;0;0;17481;0;629667;2316972;2158560;942406;1158966;0;1521010;13657705;15195;;;19259;107532;0;0;1;1560704;0;0
2025/10/18 12:00:00;;5305920;445602;2987761;0;587811;6103796;602186;4094863;553895;0;202053;274407;260731;35713;84;0;93892;75507;2141411;0;0;0;0;17481;0;629990;2317729;2159411;942839;1159432;0;1521598;13661599;15195;;;19259;107580;0;0;1;1561055;0;0
2025/10/18 12:10:00;;5307180;445602;2989759;0;588026;6105163;602606;4095913;554196;0;202129;274465;260844;35727;100;0;94564;75507;2142422;0;0;0;0;17519;0;630313;2318432;2160260;943273;1159898;0;1522033;13663452;15195;;;19259;107615;0;0;1;1561526;0;0
2025/10/18 12:20:00;;5308440;445602;2991753;0;588240;6106540;602880;4096964;554500;0;202199;274523;260972;35741;116;0;95087;75507;2143434;0;0;0;0;17519;0;630636;2319133;2161147;943706;1160305;0;1522466;13666542;15195;;;19259;107650;0;0;1;1561883;0;0
2025/10/18 12:30:00;;5309702;445602;2993737;0;588485;6108373;603194;4098158;554836;0;202269;274581;261124;35756;132;0;0;75507;2144448;0;0;0;0;17519;0;630959;2319892;2161908;944140;1160829;0;1523041;13670065;15195;;;19259;107697;0;0;1;1562241;0;0
2025/10/18 12:40:00;;5310960;445602;2995726;0;588751;6109749;603617;4099221;555122;0;202332;274635;261250;35771;148;0;96076;75507;2145461;0;0;0;0;17519;0;631282;2320594;2162757;944573;1161294;0;1523460;13674224;15195;;;19259;107731;0;0;1;1562721;0;0
2025/10/18 12:50:00;;5312222;445602;2997727;0;588957;6111117;603866;4100151;555408;0;202405;274689;261342;35787;164;0;0;75507;2146472;0;0;0;0;17519;0;631604;2321299;2163712;945007;1161761;0;1523869;13677387;15195;;;19259;107764;0;0;1;1563077;0;0
2025/10/18 13:00:00;;5313483;445602;2999732;0;589170;6113088;604131;4101213;555712;0;202463;274736;261482;35801;180;0;97021;75507;2147483;0;0;0;0;17519;0;631927;2322062;2164616;945441;1162227;0;1524412;13680665;15196;;;19259;107808;0;0;1;1563454;0;0
2025/10/18 13:10:00;;5314744;445602;3001727;0;589725;6114450;604551;4102269;555931;0;202510;274797;261563;35816;196;0;97690;75507;2148505;0;0;0;0;17520;0;632250;2322771;2165476;945873;1162694;0;1524820;13684857;15196;;;19259;107841;0;0;1;1563815;0;0
2025/10/18 13:20:00;;5316006;445602;3003721;0;590409;6115762;604804;4103333;556155;0;202615;274851;261649;35830;212;0;97834;75507;2149520;0;0;0;0;17521;0;632573;2323478;2166324;946305;1163159;0;1525230;13687800;15196;;;19259;107875;0;0;1;1564274;0;0
2025/10/18 13:30:00;;5317268;445602;3005708;0;590657;6117511;605147;4104403;556390;0;202687;274905;261743;35833;229;0;97834;75507;2150534;0;0;0;0;17521;0;632896;2324236;2167230;946738;1163566;0;1525805;13690412;15196;;;19259;107921;0;0;1;1564617;0;0
2025/10/18 13:40:00;;5318530;445602;3007687;0;591041;6118881;605580;4105474;556643;0;202756;274959;261887;35833;245;0;97834;75507;2151548;0;0;0;0;17522;0;633219;2324945;2168080;947170;1164131;0;1526239;13694362;15197;;;19259;107957;0;0;1;1565098;0;0
