PANEL;PANEL TG2 N2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_VARHr_I;zigbee:32_zd_VARHr_O;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:11_zd_VARHr_I;zigbee:11_zd_VARHr_O;zigbee:12_zd_VARHr_I;zigbee:12_zd_VARHr_O;zigbee:30_zd_VARHr_I;zigbee:30_zd_VARHr_O;zigbee:33_zd_VARHr_I;zigbee:33_zd_VARHr_O;zigbee:4_zd_VARHr_I;zigbee:4_zd_VARHr_O;zigbee:31_zd_VARHr_I;zigbee:31_zd_VARHr_O
2025/09/28 21:30:00;0;0;8289;0;28147;1719;0;0;0;0;149693;0;0;0;0;0;0;0;0;0;0;28396;0;0;0;0;0;0;0;0;0;334540;458973;0;1117665;2574;111871;65594;438951;44584;158173;0;0;0;0;8344;35032;0;0;0;0
2025/09/28 21:40:00;0;0;8291;0;28147;1719;0;0;0;0;149764;0;0;0;0;0;0;0;0;0;0;28482;0;0;0;0;0;0;0;0;0;334636;459183;0;1117665;2574;112016;65594;438951;44584;158196;0;0;0;0;8344;35034;0;0;0;0
2025/09/28 21:50:00;0;0;8292;0;28147;1719;0;0;0;0;149817;0;0;0;0;0;0;0;0;0;0;28567;0;0;0;0;0;0;0;0;0;334731;459329;0;1117665;2574;112124;65594;438951;44584;158225;0;0;0;0;8344;35036;0;0;0;0
2025/09/28 22:00:00;0;0;8294;0;28147;1719;0;0;0;0;149870;0;0;0;0;0;0;0;0;0;0;28653;0;0;0;0;0;0;0;0;0;334858;459477;0;1117665;2574;112233;65594;438951;44584;158247;0;0;0;0;8344;35038;0;0;0;0
2025/09/28 22:10:00;0;0;8295;0;28147;1719;0;0;0;0;149941;0;0;0;0;0;0;0;0;0;0;28738;0;0;0;0;0;0;0;0;0;334953;459799;0;1117665;2574;112375;65594;438951;44584;158268;0;0;0;0;8361;35039;0;0;0;0
2025/09/28 22:20:00;0;0;8297;0;28147;1719;0;0;0;0;149994;0;0;0;0;0;0;0;0;0;0;28824;0;0;0;0;0;0;0;0;0;335048;460029;0;1117665;2574;112482;65594;438951;44584;158297;0;0;0;0;8371;35044;0;0;0;0
2025/09/28 22:30:00;0;0;8298;0;28147;1719;0;0;0;0;150047;0;0;0;0;0;0;0;0;0;0;28830;0;0;0;0;0;0;0;0;0;335175;460182;0;1117665;2574;112589;65594;438951;44584;158319;0;0;0;0;8371;35058;0;0;0;0
2025/09/28 22:40:00;0;0;8300;0;28147;1719;0;0;0;0;150118;0;0;0;0;0;0;0;0;0;0;28830;0;0;0;0;0;0;0;0;0;335271;460393;0;1117665;2574;112734;65594;438951;44584;158341;0;0;0;0;8371;35069;0;0;0;0
2025/09/28 22:50:00;0;0;8302;0;28147;1719;0;0;0;0;150171;0;0;0;0;0;0;0;0;0;0;28830;0;0;0;0;0;0;0;0;0;335346;460555;0;1117665;2574;112842;65594;438951;44584;158371;0;0;0;0;8371;35079;0;0;0;0
2025/09/28 23:00:00;0;0;8303;0;28147;1719;0;0;0;0;150225;0;0;0;0;0;0;0;0;0;0;28830;0;0;0;0;0;0;0;0;0;335433;460691;0;1117665;2574;112948;65594;438951;44584;158393;0;0;0;0;8371;35088;0;0;0;0
2025/09/28 23:10:00;0;0;8305;0;28147;1719;0;0;0;0;150297;0;0;0;0;0;0;0;0;0;0;28831;0;0;0;0;0;0;0;0;0;335498;460700;0;1117665;2574;113090;65594;438951;44584;158415;0;0;0;0;8371;35091;0;0;0;0
2025/09/28 23:20:00;0;0;8306;0;28147;1719;0;0;0;0;150356;0;0;0;0;0;0;0;0;0;0;28831;0;0;0;0;0;0;0;0;0;335563;460724;0;1117665;2574;113198;65594;438951;44584;158447;0;0;0;0;8371;35094;0;0;0;0
2025/09/28 23:30:00;0;0;8308;0;28147;1719;0;0;0;0;150413;0;0;0;0;0;0;0;0;0;0;28832;0;0;0;0;0;0;0;0;0;335650;460731;0;1117665;2574;113304;65594;438951;44584;158466;0;0;0;0;8371;35098;0;0;0;0
2025/09/28 23:40:00;0;0;8309;0;28147;1719;0;0;0;0;150486;0;0;0;0;0;0;0;0;0;0;28833;0;0;0;0;0;0;0;0;0;335715;460740;0;1117665;2574;113445;65594;438951;44584;158488;0;0;0;0;8371;35101;0;0;0;0
2025/09/28 23:50:00;0;0;8311;0;28147;1719;0;0;0;0;150540;0;0;0;0;0;0;0;0;0;0;28835;0;0;0;0;0;0;0;0;0;335779;460764;0;1117665;2574;113550;65594;438951;44584;158517;0;0;0;0;8371;35104;0;0;0;0
2025/09/29 00:00:00;0;0;8312;0;28147;1719;0;0;0;0;150595;0;0;0;0;0;0;0;0;0;0;28836;0;0;0;0;0;0;0;0;0;335866;460771;0;1117665;2574;113655;65594;438951;44584;158539;0;0;0;0;8371;35108;0;0;0;0
2025/09/29 00:10:00;0;0;8314;0;28147;1719;0;0;0;0;150668;0;0;0;0;0;0;0;0;0;0;28837;0;0;0;0;0;0;0;0;0;335930;460780;0;1117665;2574;113796;65594;438951;44584;158561;0;0;0;0;8371;35111;0;0;0;0
2025/09/29 00:20:00;0;0;8315;0;28147;1719;0;0;0;0;150727;0;0;0;0;0;0;0;0;0;0;28838;0;0;0;0;0;0;0;0;0;335995;460803;0;1117665;2574;113901;65594;438951;44584;158594;0;0;0;0;8371;35115;0;0;0;0
2025/09/29 00:30:00;0;0;8317;0;28147;1719;0;0;0;0;150781;0;0;0;0;0;0;0;0;0;0;28839;0;0;0;0;0;0;0;0;0;336081;460810;0;1117665;2574;114007;65594;438951;44584;158624;0;0;0;0;8371;35118;0;0;0;0
2025/09/29 00:40:00;0;0;8319;0;28147;1719;0;0;0;0;150854;0;0;0;0;0;0;0;0;0;0;28841;0;0;0;0;0;0;0;0;0;336146;460819;0;1117665;2574;114148;65594;438951;44584;158646;0;0;0;0;8371;35122;0;0;0;0
2025/09/29 00:50:00;0;0;8320;0;28147;1719;0;0;0;0;150909;0;0;0;0;0;0;0;0;0;0;28842;0;0;0;0;0;0;0;0;0;336211;460831;0;1117665;2574;114254;65594;438951;44584;158675;0;0;0;0;8372;35126;0;0;0;0
2025/09/29 01:00:00;0;0;8322;0;28147;1719;0;0;0;0;150963;0;0;0;0;0;0;0;0;0;0;28843;0;0;0;0;0;0;0;0;0;336297;460849;0;1117665;2574;114360;65594;438951;44584;158697;0;0;0;0;8372;35128;0;0;0;0
2025/09/29 01:10:00;0;0;8323;0;28147;1719;0;0;0;0;151041;0;0;0;0;0;0;0;0;0;0;28844;0;0;0;0;0;0;0;0;0;336362;460859;0;1117665;2574;114502;65594;438951;44584;158731;0;0;0;0;8372;35132;0;0;0;0
2025/09/29 01:20:00;0;0;8325;0;28147;1719;0;0;0;0;151096;0;0;0;0;0;0;0;0;0;0;28845;0;0;0;0;0;0;0;0;0;336427;460865;0;1117665;2574;114608;65594;438951;44584;158761;0;0;0;0;8372;35136;0;0;0;0
2025/09/29 01:30:00;0;0;8326;0;28147;1719;0;0;0;0;151151;0;0;0;0;0;0;0;0;0;0;28846;0;0;0;0;0;0;0;0;0;336514;460889;0;1117665;2574;114714;65594;438951;44584;158775;0;0;0;0;8372;35138;0;0;0;0
2025/09/29 01:40:00;0;0;8328;0;28147;1719;0;0;0;0;151223;0;0;0;0;0;0;0;0;0;0;28848;0;0;0;0;0;0;0;0;0;336579;460898;0;1117665;2574;114820;65594;438951;44584;158805;0;0;0;0;8372;35142;0;0;0;0
2025/09/29 01:50:00;0;0;8329;0;28147;1719;0;0;0;0;151278;0;0;0;0;0;0;0;0;0;0;28849;0;0;0;0;0;0;0;0;0;336644;460905;0;1117665;2574;114963;65594;438951;44584;158835;0;0;0;0;8372;35146;0;0;0;0
2025/09/29 02:00:00;0;0;8331;0;28147;1719;0;0;0;0;151333;0;0;0;0;0;0;0;0;0;0;28850;0;0;0;0;0;0;0;0;0;336731;460928;0;1117665;2574;115070;65594;438951;44584;158850;0;0;0;0;8372;35148;0;0;0;0
2025/09/29 02:10:00;0;0;8333;0;28147;1719;0;0;0;0;151405;0;0;0;0;0;0;0;0;0;0;28851;0;0;0;0;0;0;0;0;0;336796;460938;0;1117665;2574;115213;65594;438951;44584;158879;0;0;0;0;8372;35151;0;0;0;0
2025/09/29 02:20:00;0;0;8334;0;28147;1719;0;0;0;0;151460;0;0;0;0;0;0;0;0;0;0;28852;0;0;0;0;0;0;0;0;0;336861;460945;0;1117665;2574;115320;65594;438951;44584;158909;0;0;0;0;8372;35155;0;0;0;0
2025/09/29 02:30:00;0;0;8336;0;28147;1719;0;0;0;0;151515;0;0;0;0;0;0;0;0;0;0;28853;0;0;0;0;0;0;0;0;0;336948;460955;0;1117665;2574;115428;65594;438951;44584;158931;0;0;0;0;8372;35158;0;0;0;0
2025/09/29 02:40:00;0;0;8337;0;28147;1719;0;0;0;0;151588;0;0;0;0;0;0;0;0;0;0;28854;0;0;0;0;0;0;0;0;0;337013;460978;0;1117665;2574;115571;65594;438951;44584;158954;0;0;0;0;8372;35160;0;0;0;0
2025/09/29 02:50:00;0;0;8339;0;28147;1719;0;0;0;0;151642;0;0;0;0;0;0;0;0;0;0;28856;0;0;0;0;0;0;0;0;0;337078;460985;0;1117665;2574;115678;65594;438951;44584;158983;0;0;0;0;8372;35165;0;0;0;0
2025/09/29 03:00:00;0;0;8341;0;28147;1719;0;0;0;0;151697;0;0;0;0;0;0;0;0;0;0;28857;0;0;0;0;0;0;0;0;0;337165;460992;0;1117665;2574;115786;65594;438951;44584;159006;0;0;0;0;8372;35168;0;0;0;0
2025/09/29 03:10:00;0;0;8342;0;28147;1719;0;0;0;0;151770;0;0;0;0;0;0;0;0;0;0;28858;0;0;0;0;0;0;0;0;0;337230;461018;0;1117665;2574;115929;65594;438951;44584;159028;0;0;0;0;8373;35169;0;0;0;0
2025/09/29 03:20:00;0;0;8344;0;28147;1719;0;0;0;0;151824;0;0;0;0;0;0;0;0;0;0;28859;0;0;0;0;0;0;0;0;0;337296;461025;0;1117665;2574;116037;65594;438951;44584;159058;0;0;0;0;8373;35174;0;0;0;0
2025/09/29 03:30:00;0;0;8345;0;28147;1719;0;0;0;0;151879;0;0;0;0;0;0;0;0;0;0;28860;0;0;0;0;0;0;0;0;0;337383;461032;0;1117665;2574;116108;65594;438951;44584;159080;0;0;0;0;8373;35177;0;0;0;0
2025/09/29 03:40:00;0;0;8347;0;28147;1719;0;0;0;0;151952;0;0;0;0;0;0;0;0;0;0;28861;0;0;0;0;0;0;0;0;0;337448;461059;0;1117665;2574;116288;65594;438951;44584;159102;0;0;0;0;8373;35179;0;0;0;0
2025/09/29 03:50:00;0;0;8348;0;28147;1719;0;0;0;0;152006;0;0;0;0;0;0;0;0;0;0;28863;0;0;0;0;0;0;0;0;0;337513;461066;0;1117665;2574;116395;65594;438951;44584;159132;0;0;0;0;8373;35183;0;0;0;0
2025/09/29 04:00:00;0;0;8350;0;28147;1719;0;0;0;0;152061;0;0;0;0;0;0;0;0;0;0;28864;0;0;0;0;0;0;0;0;0;337600;461073;0;1117665;2574;116502;65594;438951;44584;159154;0;0;0;0;8373;35186;0;0;0;0
2025/09/29 04:10:00;0;0;8352;0;28147;1719;0;0;0;0;152134;0;0;0;0;0;0;0;0;0;0;28865;0;0;0;0;0;0;0;0;0;337665;461080;0;1117665;2574;116644;65594;438951;44584;159176;0;0;0;0;8373;35189;0;0;0;0
2025/09/29 04:20:00;0;0;8353;0;28147;1719;0;0;0;0;152188;0;0;0;0;0;0;0;0;0;0;28866;0;0;0;0;0;0;0;0;0;337730;461106;0;1117665;2574;116751;65594;438951;44584;159206;0;0;0;0;8373;35192;0;0;0;0
2025/09/29 04:30:00;0;0;8355;0;28147;1719;0;0;0;0;152243;0;0;0;0;0;0;0;0;0;0;28867;0;0;0;0;0;0;0;0;0;337817;461113;0;1117665;2574;116858;65594;438951;44584;159228;0;0;0;0;8373;35195;0;0;0;0
2025/09/29 04:40:00;0;0;8356;0;28147;1719;0;0;0;0;152298;0;0;0;0;0;0;0;0;0;0;28868;0;0;0;0;0;0;0;0;0;337882;461122;0;1117665;2574;117001;65594;438951;44584;159251;0;0;0;0;8373;35199;0;0;0;0
2025/09/29 04:50:00;0;0;8358;0;28147;1719;0;0;0;0;152371;0;0;0;0;0;0;0;0;0;0;28869;0;0;0;0;0;0;0;0;0;337947;461146;0;1117665;2574;117108;65594;438951;44584;159280;0;0;0;0;8373;35202;0;0;0;0
2025/09/29 05:00:00;0;0;8360;0;28147;1719;0;0;0;0;152425;0;0;0;0;0;0;0;0;0;0;28871;0;0;0;0;0;0;0;0;0;338034;461153;0;1117665;2574;117215;65594;438951;44584;159302;0;0;0;0;8373;35205;0;0;0;0
2025/09/29 05:10:00;0;0;8361;0;28147;1719;0;0;0;0;152498;0;0;0;0;0;0;0;0;0;0;28872;0;0;0;0;0;0;0;0;0;338099;461162;0;1117665;2574;117357;65594;438951;44584;159325;0;0;0;0;8373;35208;0;0;0;0
2025/09/29 05:20:00;0;0;8363;0;28147;1719;0;0;0;0;152553;0;0;0;0;0;0;0;0;0;0;28873;0;0;0;0;0;0;0;0;0;338164;461182;0;1117665;2574;117464;65594;438951;44584;159354;0;0;0;0;8373;35212;0;0;0;0
2025/09/29 05:30:00;0;0;8364;0;28147;1719;0;0;0;0;152607;0;0;0;0;0;0;0;0;0;0;28874;0;0;0;0;0;0;0;0;0;338251;461193;0;1117665;2574;117570;65594;438951;44584;159369;0;0;0;0;8373;35215;0;0;0;0
2025/09/29 05:40:00;0;0;8366;0;28147;1719;0;0;0;0;152680;0;0;0;0;0;0;0;0;0;0;28875;0;0;0;0;0;0;0;0;0;338316;461202;0;1117665;2574;117712;65594;438951;44584;159399;0;0;0;0;8373;35218;0;0;0;0
2025/09/29 05:50:00;0;0;8367;0;28147;1719;0;0;0;0;152735;0;0;0;0;0;0;0;0;0;0;28876;0;0;0;0;0;0;0;0;0;338380;461209;0;1117665;2574;117817;65594;438951;44584;159428;0;0;0;0;8373;35223;0;0;0;0
2025/09/29 06:00:00;0;0;8369;0;28147;1719;0;0;0;0;152790;0;0;0;0;0;0;0;0;0;0;28878;0;0;0;0;0;0;0;0;0;338467;461232;0;1117665;2574;117923;65594;438951;44584;159450;0;0;0;0;8374;35225;0;0;0;0
2025/09/29 06:10:00;0;0;8370;0;28147;1719;0;0;0;0;152863;0;0;0;0;0;0;0;0;0;0;28879;0;0;0;0;0;0;0;0;0;338531;461241;0;1117665;2574;118062;65594;438951;44584;159473;0;0;0;0;8374;35229;0;0;0;0
2025/09/29 06:20:00;0;0;8372;0;28147;1719;0;0;0;0;152918;0;0;0;0;0;0;0;0;0;0;28880;0;0;0;0;0;0;0;0;0;338596;461248;0;1117665;2574;118167;65594;438951;44584;159502;0;0;0;0;8374;35233;0;0;0;0
2025/09/29 06:30:00;0;0;8373;0;28147;1719;0;0;0;0;152972;0;0;0;0;0;0;0;0;0;0;28881;0;0;0;0;0;0;0;0;0;338681;461271;0;1117665;2574;118271;65594;438951;44584;159524;0;0;0;0;8374;35237;0;0;0;0
2025/09/29 06:40:00;0;0;8375;0;28147;1719;0;0;0;0;153045;0;0;0;0;0;0;0;0;0;0;28882;0;0;0;0;0;0;0;0;0;338746;461281;0;1117665;2574;118409;65594;438951;44584;159546;0;0;0;0;8374;35240;0;0;0;0
2025/09/29 06:50:00;0;0;8376;0;28147;1719;0;0;0;0;153100;0;0;0;0;0;0;0;0;0;0;28883;0;0;0;0;0;0;0;0;0;338810;461287;0;1117665;2574;118512;65594;438951;44584;159575;0;0;0;0;8374;35246;0;0;0;0
2025/09/29 07:00:00;0;0;8378;0;28147;1719;0;0;0;0;153154;0;0;0;0;0;0;0;0;0;0;28885;0;0;0;0;0;0;0;0;0;338897;461294;0;1117665;2574;118618;65594;438951;44584;159597;0;0;0;0;8374;35249;0;0;0;0
2025/09/29 07:10:00;0;0;8379;0;28147;1719;0;0;0;0;153226;0;0;0;0;0;0;0;0;0;0;28885;0;0;0;0;0;0;0;0;0;338962;461320;0;1117665;2574;118759;65594;438951;44584;159618;0;0;0;0;8374;35251;0;0;0;0
2025/09/29 07:20:00;0;0;8381;0;28147;1719;0;0;0;0;153280;0;0;0;0;0;0;0;0;0;0;28887;0;0;0;0;0;0;0;0;0;339026;461327;0;1117665;2574;118864;65594;438951;44584;159647;0;0;0;0;8374;35256;0;0;0;0
2025/09/29 07:30:00;0;0;8383;0;28147;1719;0;0;0;0;153334;0;0;0;0;0;0;0;0;0;0;28888;0;0;0;0;0;0;0;0;0;339113;461334;0;1117665;2574;118969;65594;438951;44584;159669;0;0;0;0;8374;35260;0;0;0;0
2025/09/29 07:40:00;0;0;8384;0;28147;1719;0;0;0;0;153406;0;0;0;0;0;0;0;0;0;0;28889;0;0;0;0;0;0;0;0;0;339177;461452;0;1117924;2574;119108;65594;439155;44584;159690;0;0;0;0;8374;35266;0;0;0;0
2025/09/29 07:50:00;0;0;8386;0;28147;1719;0;0;0;0;153459;0;0;0;0;0;0;0;0;0;0;28890;0;0;0;0;0;0;0;0;0;339242;461607;0;1118401;2574;119211;65594;439544;44584;159718;0;0;0;0;8374;35285;0;0;0;0
2025/09/29 08:00:00;0;0;8387;0;28147;1719;0;0;0;0;153513;0;0;0;0;0;0;0;0;0;0;28892;0;0;0;0;0;0;0;0;0;339328;461761;0;1118871;2574;119315;65594;439933;44584;159733;0;0;0;0;8374;35298;0;0;0;0
2025/09/29 08:10:00;0;0;8389;0;28147;1719;0;0;0;0;153585;0;0;0;0;0;0;0;0;0;0;28893;0;0;0;0;0;0;0;0;0;339393;461979;0;1119423;2574;119456;65594;440345;44584;159756;0;0;0;0;8374;35307;0;0;0;0
2025/09/29 08:20:00;0;0;8390;0;28147;1719;0;0;0;0;153639;0;0;0;0;0;0;0;0;0;0;28894;0;0;0;0;0;0;0;0;0;339458;462135;0;1120051;2574;119561;65595;440768;44584;159793;0;0;0;0;8374;35320;0;0;0;0
2025/09/29 08:30:00;0;0;8392;0;28147;1719;0;0;0;0;153693;0;0;0;0;0;0;0;0;0;0;28895;0;0;0;0;0;0;0;0;0;339544;462288;0;1120822;2574;119665;65596;441345;44594;159817;0;0;0;0;8374;35332;0;0;0;0
2025/09/29 08:40:00;0;0;8393;0;28147;1719;0;0;0;0;153748;0;0;0;0;0;0;0;0;0;0;28896;0;0;0;0;0;0;0;0;0;339609;462492;0;1121774;2574;119805;65619;442071;44594;159841;0;0;0;0;8374;35345;0;0;0;0
2025/09/29 08:50:00;0;0;8395;0;28147;1719;0;0;0;0;153821;0;0;0;0;0;0;0;0;0;0;28898;0;0;0;0;0;0;0;0;0;339673;462658;0;1122691;2574;119910;65730;442687;44594;159874;0;0;0;0;8374;35358;0;0;0;0
2025/09/29 09:00:00;0;0;8396;0;28147;1722;0;0;0;0;153878;0;0;0;0;0;0;0;0;0;0;28899;0;0;0;0;0;0;0;0;0;339760;462899;0;1123613;2574;120014;65870;443272;44598;159898;0;0;0;0;8374;35376;0;0;0;0
2025/09/29 09:10:00;0;0;8398;0;28147;1740;0;0;0;0;153956;0;0;0;0;0;0;0;0;0;0;28900;0;0;0;0;0;0;0;0;0;339837;463233;0;1124563;2574;120159;66117;443747;44611;159919;0;0;0;0;8374;35400;0;0;0;0
2025/09/29 09:20:00;0;0;8399;0;28147;1759;0;0;0;0;154011;0;0;0;0;0;0;0;0;0;0;28901;0;0;0;0;0;0;0;0;0;339913;463502;0;1125520;2574;120269;66320;444262;44616;159948;0;0;0;0;8375;35428;0;0;0;0
2025/09/29 09:30:00;0;0;8401;0;28147;1776;0;0;0;0;154065;0;0;0;0;0;0;0;0;0;0;28902;0;0;0;0;0;0;0;0;0;340013;463755;0;1126415;2574;120378;66368;444919;44616;159970;0;0;0;0;8375;35451;0;0;0;0
2025/09/29 09:40:00;0;0;8402;0;28147;1811;0;0;0;0;154138;0;0;0;0;0;0;0;0;0;0;28904;0;0;0;0;0;0;0;0;0;340089;464095;0;1127337;2574;120524;66689;445294;44616;159995;0;0;0;0;8375;35475;0;0;0;0
2025/09/29 09:50:00;0;0;8404;0;28147;1827;0;0;0;0;154198;0;0;0;0;0;0;0;0;0;0;28905;0;0;0;0;0;0;0;0;0;340164;464355;0;1128267;2574;120633;66945;445733;44626;160029;0;0;0;0;8375;35505;0;0;0;0
2025/09/29 10:00:00;0;0;8405;0;28147;1843;0;0;0;0;154257;0;0;0;0;0;0;0;0;0;0;28906;0;0;0;0;0;0;0;0;0;340264;464620;0;1129187;2574;120742;66988;446384;44632;160050;0;0;0;0;8375;35528;0;0;0;0
2025/09/29 10:10:00;0;0;8407;0;28147;1864;0;0;0;0;154347;0;0;0;0;0;0;0;0;0;0;28911;0;0;0;0;0;0;0;0;0;340340;464959;0;1130108;2574;120887;67054;447018;44676;160077;0;0;0;0;8375;35550;0;0;0;0
2025/09/29 10:20:00;0;0;8408;0;28147;1882;0;0;0;0;154394;0;0;0;0;0;0;0;0;0;0;28919;0;0;0;0;0;0;0;0;0;340416;465213;0;1130976;2574;120995;67056;447715;44709;160095;0;0;0;0;8375;35579;0;0;0;0
2025/09/29 10:30:00;0;0;8409;0;28147;1896;0;0;0;0;154489;0;0;0;0;0;0;0;0;0;0;29014;0;0;0;0;0;0;0;0;0;340518;465483;0;1131846;2574;121105;67056;448417;44736;160118;0;0;0;0;8375;35600;0;0;0;0
2025/09/29 10:40:00;0;0;8411;0;28147;1896;0;0;0;0;154582;0;0;0;0;0;0;0;0;0;0;29099;0;0;0;0;0;0;0;0;0;340592;465822;0;1132722;2574;121249;67056;449126;44761;160155;0;0;0;0;8375;35622;0;0;0;0
2025/09/29 10:50:00;0;0;8412;0;28147;1897;0;0;0;0;154638;0;0;0;0;0;0;0;0;0;0;29184;0;0;0;0;0;0;0;0;0;340657;466077;0;1133607;2574;121351;67121;449766;44761;160188;0;0;0;0;8375;35651;0;0;0;0
2025/09/29 11:00:00;0;0;8414;0;28147;1928;0;0;0;0;154692;0;0;0;0;0;0;0;0;0;0;29269;0;0;0;0;0;0;0;0;0;340739;466347;0;1134536;2574;121452;67125;450476;44761;160211;0;0;0;0;8375;35672;0;0;0;0
2025/09/29 11:10:00;0;0;8415;0;28147;1957;0;0;0;0;154763;0;0;0;0;0;0;0;0;0;0;29354;0;0;0;0;0;0;0;0;0;340800;466649;0;1135448;2574;121586;67125;451204;44761;160233;0;0;0;0;8375;35685;0;0;0;0
2025/09/29 11:20:00;0;0;8417;0;28147;1978;0;0;0;0;154817;0;0;0;0;0;0;0;0;0;0;29440;0;0;0;0;0;0;0;0;0;340862;466867;0;1136103;2574;121688;67125;451706;44761;160262;0;0;0;0;8375;35702;0;0;0;0
2025/09/29 11:30:00;0;0;8418;0;28147;2001;0;0;0;0;154874;0;0;0;0;0;0;0;0;0;0;29525;0;0;0;0;0;0;0;0;0;341015;467097;0;1136769;2574;121780;67125;452209;44761;160293;0;0;0;0;8375;35714;0;0;0;0
2025/09/29 11:40:00;0;0;8420;0;28147;2013;0;0;0;0;154986;0;0;0;0;0;0;0;0;0;0;29611;0;0;0;0;0;0;0;0;0;341077;467391;0;1137672;2574;121916;67125;452942;44761;160355;0;0;0;0;8375;35728;0;0;0;0
2025/09/29 11:50:00;0;0;8421;0;28147;2019;0;0;0;0;155101;0;0;0;0;0;0;0;0;0;0;29685;0;0;0;0;0;0;0;0;0;341139;467609;0;1138548;2574;122018;67125;453670;44761;160449;0;0;0;0;8375;35747;0;0;0;0
2025/09/29 12:00:00;0;0;8423;0;28147;2031;0;0;0;0;155201;0;0;0;0;0;0;0;0;0;0;29781;0;0;0;0;0;0;0;0;0;341221;467832;0;1139444;2574;122120;67192;454330;44761;160525;0;0;0;0;8375;35761;0;0;0;0
2025/09/29 12:10:00;0;0;8424;0;28147;2039;0;0;0;0;155334;0;0;0;0;0;0;0;0;0;0;29867;0;0;0;0;0;0;0;0;0;341284;468131;0;1140323;2574;122258;67192;455055;44761;160609;0;0;0;0;8375;35774;0;0;0;0
2025/09/29 12:20:00;0;0;8426;0;28147;2053;0;0;0;0;155396;0;0;0;0;0;0;0;0;0;0;29952;0;0;0;0;0;0;0;0;0;341353;468347;0;1141188;2574;122361;67192;455778;44761;160665;0;0;0;0;8375;35791;0;0;0;0
2025/09/29 12:30:00;0;0;8427;0;28147;2058;0;0;0;0;155480;0;0;0;0;0;0;0;0;0;0;30037;0;0;0;0;0;0;0;0;0;341444;468565;0;1142053;2574;122464;67192;456501;44761;160737;0;0;0;0;8375;35802;0;0;0;0
2025/09/29 12:40:00;0;0;8429;0;28147;2063;0;0;0;0;155623;0;0;0;0;0;0;0;0;0;0;30123;0;0;0;0;0;0;0;0;0;341512;468868;0;1142918;2574;122603;67192;457225;44761;160846;0;0;0;0;8375;35810;0;0;0;0
2025/09/29 12:50:00;0;0;8430;0;28147;2066;0;0;0;0;155744;0;0;0;0;0;0;0;0;0;0;30208;0;0;0;0;0;0;0;0;0;341581;469084;0;1143779;2574;122708;67192;457943;44761;160892;0;0;0;0;8375;35820;0;0;0;0
2025/09/29 13:00:00;0;0;8432;0;28147;2070;0;0;0;0;155798;0;0;0;0;0;0;0;0;0;0;30293;0;0;0;0;0;0;0;0;0;341672;469300;0;1144641;2574;122812;67192;458662;44761;160913;0;0;0;0;8375;35826;0;0;0;0
2025/09/29 13:10:00;0;0;8433;0;28147;2073;0;0;0;0;155869;0;0;0;0;0;0;0;0;0;0;30379;0;0;0;0;0;0;0;0;0;341741;469604;0;1145506;2574;122952;67192;459384;44761;160934;0;0;0;0;8375;35830;0;0;0;0
2025/09/29 13:20:00;0;0;8435;0;28147;2077;0;0;0;0;155923;0;0;0;0;0;0;0;0;0;0;30454;0;0;0;0;0;0;0;0;0;341810;469820;0;1146384;2574;123057;67192;460108;44761;160964;0;0;0;0;8375;35837;0;0;0;0
2025/09/29 13:30:00;0;0;8436;0;28147;2081;0;0;0;0;155977;0;0;0;0;0;0;0;0;0;0;30550;0;0;0;0;0;0;0;0;0;341903;470036;0;1147284;2574;123163;67192;460851;44761;160986;0;0;0;0;8376;35842;0;0;0;0
2025/09/29 13:40:00;0;0;8438;0;28147;2086;0;0;0;0;156051;0;0;0;0;0;0;0;0;0;0;30636;0;0;0;0;0;0;0;0;0;341972;470340;0;1148223;2574;123303;67193;461610;44767;161008;0;0;0;0;8376;35845;0;0;0;0
2025/09/29 13:50:00;0;0;8439;0;28147;2091;0;0;0;0;156108;0;0;0;0;0;0;0;0;0;0;30721;0;0;0;0;0;0;0;0;0;342041;470556;0;1149158;2574;123408;67198;462361;44776;161036;0;0;0;0;8376;35853;0;0;0;0
