"sep=;"
A;modbus:9_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:9_mb_WHr_I;modbus:9_mb_WHr_I
Device Name;TTA-1 - MEDICION EMERGENCIA;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TTA-1 - MEDICION EMERGENCIA;TTA-1 - MEDICION EMERGENCIA
Device type;;;;;;
Measurement Name;Total Delivered Active Energy;Total Delivered Active Energy;Total Delivered Reactive Energy;Total Received Reactive Energy;Total Delivered Reactive Energy;Total Received Reactive Energy
Measurement Unit;Wh;Wh;VArh;VArh;VArh;VArh
2025/10/16 19:20:00;72283215;81567975;10982607;11172384;1842786;23118117
2025/10/16 19:30:00;72289497;81576120;10983839;11172384;1842786;23118824
2025/10/16 19:40:00;72295635;81584126;10985041;11172384;1842786;23119575
2025/10/16 19:50:00;72301729;81592089;10986244;11172384;1842786;23120380
2025/10/16 20:00:00;72307905;81600143;10987463;11172384;1842786;23121146
2025/10/16 20:10:00;72314138;81608246;10988691;11172384;1842786;23121919
2025/10/16 20:20:00;72320390;81616353;10989917;11172384;1842786;23122657
2025/10/16 20:30:00;72326914;81624742;10991186;11172384;1842786;23123355
2025/10/16 20:40:00;72333203;81632896;10992423;11172384;1842786;23124102
2025/10/16 20:50:00;72339482;81641031;10993653;11172384;1842786;23124859
2025/10/16 21:00:00;72346033;81649448;10994931;11172384;1842786;23125540
2025/10/16 21:10:00;72352548;81657842;10996195;11172384;1842786;23126228
2025/10/16 21:20:00;72358844;81666007;10997422;11172384;1842786;23126948
2025/10/16 21:30:00;72365318;81674341;10998682;11172384;1842786;23127651
2025/10/16 21:40:00;72371916;81682801;10999968;11172384;1842786;23128362
2025/10/16 21:50:00;72378446;81691199;11001246;11172384;1842786;23129085
2025/10/16 22:00:00;72385018;81699631;11002516;11172384;1842786;23129768
2025/10/16 22:10:00;72391924;81708397;11003825;11172384;1842786;23130325
2025/10/16 22:20:00;72398838;81717159;11005136;11172384;1842786;23130933
2025/10/16 22:30:00;72405752;81725949;11006446;11172384;1842786;23131559
2025/10/16 22:40:00;72412779;81734822;11007780;11172384;1842786;23132146
2025/10/16 22:50:00;72419852;81743767;11009113;11172384;1842786;23132669
2025/10/16 23:00:00;72427684;81753453;11010563;11172384;1842786;23133009
2025/10/16 23:10:00;72435376;81762992;11011990;11172384;1842786;23133413
2025/10/16 23:20:00;72400000;81800000;11013465;11172384;1842788;23133872
2025/10/16 23:30:00;72451232;81782842;11014960;11172384;1842789;23134224
2025/10/16 23:40:00;72459059;81792559;11016412;11172384;1842789;23134567
2025/10/16 23:50:00;72466632;81801948;11017814;11172384;1842789;23134901
2025/10/17 00:00:00;72474490;81811689;11019269;11172384;1842789;23135222
2025/10/17 00:10:00;72482316;81821377;11020713;11172384;1842789;23135562
2025/10/17 00:20:00;72489966;81830919;11022137;11172384;1842789;23135920
2025/10/17 00:30:00;72497609;81840427;11023554;11172384;1842790;23136264
2025/10/17 00:40:00;72505273;81849939;11024970;11172384;1842790;23136589
2025/10/17 00:50:00;72512939;81859492;11026398;11172384;1842790;23136974
2025/10/17 01:00:00;72520653;81869072;11027837;11172384;1842790;23137333
2025/10/17 01:10:00;72528351;81878654;11029275;11172384;1842790;23137738
2025/10/17 01:20:00;72535867;81888025;11030683;11172384;1842790;23138150
2025/10/17 01:30:00;72543292;81897338;11032081;11172384;1842790;23138642
2025/10/17 01:40:00;72550876;81906779;11033502;11172384;1842790;23139098
2025/10/17 01:50:00;72558426;81916198;11034921;11172384;1842790;23139558
2025/10/17 02:00:00;72565842;81925495;11036321;11172384;1842790;23140145
2025/10/17 02:10:00;72573233;81934767;11037715;11172384;1842790;23140744
2025/10/17 02:20:00;72580616;81944040;11039109;11172384;1842790;23141326
2025/10/17 02:30:00;72587904;81953193;11040482;11172384;1842790;23141882
2025/10/17 02:40:00;72595351;81962503;11041885;11172384;1842790;23142394
2025/10/17 02:50:00;72602679;81971710;11043267;11172384;1842790;23142971
2025/10/17 03:00:00;72609849;81980765;11044617;11172384;1842791;23143561
2025/10/17 03:10:00;72616237;81989036;11045822;11172384;1842791;23144268
2025/10/17 03:20:00;72622359;81997036;11046973;11172384;1842791;23145057
2025/10/17 03:30:00;72628448;82005032;11048121;11172384;1842791;23145875
2025/10/17 03:40:00;72634466;82012927;11049257;11172384;1842791;23146723
2025/10/17 03:50:00;72640660;82021018;11050420;11172384;1842791;23147537
2025/10/17 04:00:00;72646721;82028979;11051571;11172384;1842791;23148398
2025/10/17 04:10:00;72652593;82036736;11052680;11172384;1842791;23149277
2025/10/17 04:20:00;72658169;82044217;11053750;11172384;1842791;23150202
2025/10/17 04:30:00;72663106;82051040;11054696;11172384;1842791;23151187
2025/10/17 04:40:00;72667600;82057442;11055575;11172384;1842791;23152230
2025/10/17 04:50:00;72671648;82063335;11056384;11172384;1842791;23153279
2025/10/17 05:00:00;72675544;82069141;11057153;11172384;1842791;23154377
2025/10/17 05:10:00;72679056;82074559;11057879;11172384;1842791;23155517
2025/10/17 05:20:00;72682273;82079674;11058582;11172384;1842791;23156693
2025/10/17 05:30:00;72685165;82084480;11059224;11172384;1842791;23157896
2025/10/17 05:40:00;72688158;82089365;11059939;11172384;1842791;23159121
2025/10/17 05:50:00;72691068;82094167;11060639;11172384;1842791;23160362
2025/10/17 06:00:00;72693874;82098886;11061323;11172384;1842791;23161622
2025/10/17 06:10:00;72696724;82103631;11062024;11172384;1842791;23162885
2025/10/17 06:20:00;72699561;82108372;11062712;11172384;1842791;23164108
2025/10/17 06:30:00;72702153;82112858;11063314;11172384;1842791;23165328
2025/10/17 06:40:00;72704682;82117299;11063905;11172384;1842791;23166567
2025/10/17 06:50:00;72707272;82121772;11064500;11172384;1842791;23167787
2025/10/17 07:00:00;72709879;82126290;11065112;11172384;1842791;23169013
2025/10/17 07:10:00;72712531;82130832;11065732;11172384;1842791;23170229
2025/10/17 07:20:00;72715393;82135600;11066448;11172384;1842791;23171466
2025/10/17 07:30:00;72718207;82140308;11067151;11172384;1842791;23172702
2025/10/17 07:40:00;72720966;82144951;11067840;11172384;1842791;23173943
2025/10/17 07:50:00;72723620;82149522;11068496;11172384;1842791;23175186
2025/10/17 08:00:00;72726419;82154209;11069197;11172384;1842791;23176424
2025/10/17 08:10:00;72729186;82158893;11069878;11172384;1842791;23177674
2025/10/17 08:20:00;72732002;82163605;11070586;11172384;1842791;23178926
2025/10/17 08:30:00;72734812;82168307;11071296;11172384;1842791;23180177
2025/10/17 08:40:00;72737732;82173130;11072031;11172384;1842791;23181406
2025/10/17 08:50:00;72740496;82177784;11072732;11172384;1842791;23182661
2025/10/17 09:00:00;72743296;82182493;11073450;11172384;1842791;23183922
2025/10/17 09:10:00;72746072;82187160;11074166;11172384;1842791;23185174
2025/10/17 09:20:00;72748772;82191748;11074837;11172384;1842791;23186412
2025/10/17 09:30:00;72751516;82196420;11075533;11172384;1842791;23187671
2025/10/17 09:40:00;72754308;82201104;11076252;11172384;1842791;23188926
2025/10/17 09:50:00;72757088;82205779;11076970;11172384;1842791;23190188
2025/10/17 10:00:00;72759825;82210420;11077685;11172384;1842791;23191451
2025/10/17 10:10:00;72762400;82214883;11078305;11172384;1842791;23192687
2025/10/17 10:20:00;72765049;82219440;11078935;11172384;1842791;23193908
2025/10/17 10:30:00;72767613;82223896;11079547;11172384;1842791;23195133
2025/10/17 10:40:00;72770184;82228358;11080164;11172384;1842791;23196358
2025/10/17 10:50:00;72773349;82233428;11080936;11172384;1842791;23197563
2025/10/17 11:00:00;72776828;82238795;11081739;11172384;1842791;23198730
2025/10/17 11:10:00;72780362;82244216;11082517;11172384;1842791;23199867
2025/10/17 11:20:00;72784093;82249851;11083330;11172384;1842791;23200991
2025/10/17 11:30:00;72787817;82255468;11084126;11172384;1842791;23202086
2025/10/17 11:40:00;72791538;82261072;11084921;11172384;1842791;23203177
2025/10/17 11:50:00;72795355;82266794;11085761;11172384;1842791;23204280
2025/10/17 12:00:00;72799250;82272568;11086605;11172384;1842791;23205359
2025/10/17 12:10:00;72803028;82278222;11087416;11172384;1842791;23206438
2025/10/17 12:20:00;72806886;82283964;11088251;11172384;1842791;23207525
2025/10/17 12:30:00;72810781;82289745;11089091;11172384;1842791;23208596
2025/10/17 12:40:00;72814774;82295616;11089944;11172384;1842791;23209634
2025/10/17 12:50:00;72818871;82301586;11090807;11172384;1842791;23210643
2025/10/17 13:00:00;72823168;82307788;11091745;11172384;1842791;23211677
2025/10/17 13:10:00;72827255;82313763;11092623;11172384;1842791;23212788
2025/10/17 13:20:00;72831399;82319798;11093493;11172384;1842791;23213856
2025/10/17 13:30:00;72835653;82325969;11094386;11172384;1842791;23214936
2025/10/17 13:40:00;72839838;82332050;11095302;11172384;1842791;23216022
2025/10/17 13:50:00;72843837;82337886;11096157;11172384;1842791;23217074
2025/10/17 14:00:00;72848400;82344327;11097167;11172384;1842791;23218150
2025/10/17 14:10:00;72853807;82351645;11098346;11172384;1842791;23219153
2025/10/17 14:20:00;72859051;82358769;11099492;11172384;1842791;23220138
2025/10/17 14:30:00;72864399;82365989;11100650;11172384;1842791;23221115
2025/10/17 14:40:00;72869730;82373204;11101801;11172384;1842791;23222082
2025/10/17 14:50:00;72875124;82380479;11102956;11172384;1842791;23223021
2025/10/17 15:00:00;72880482;82387699;11104091;11172384;1842791;23223932
2025/10/17 15:10:00;72886184;82395261;11105285;11172384;1842791;23224784
2025/10/17 15:20:00;72891786;82402745;11106433;11172384;1842791;23225635
2025/10/17 15:30:00;72897576;82410393;11107606;11172384;1842791;23226437
2025/10/17 15:40:00;72903424;82418098;11108782;11172384;1842791;23227230
2025/10/17 15:50:00;72909245;82425775;11109953;11172384;1842791;23228021
2025/10/17 16:00:00;72915230;82433652;11111160;11172384;1842791;23228889
2025/10/17 16:10:00;72921152;82441454;11112367;11172384;1842791;23229825
2025/10/17 16:20:00;72927037;82449214;11113569;11172384;1842791;23230748
2025/10/17 16:30:00;72932841;82456895;11114757;11172384;1842791;23231675
2025/10/17 16:40:00;72938623;82464567;11115948;11172384;1842791;23232610
2025/10/17 16:50:00;72944659;82472482;11117176;11172384;1842791;23233522
2025/10/17 17:00:00;72950627;82480322;11118392;11172384;1842791;23234446
2025/10/17 17:10:00;72956483;82488057;11119594;11172384;1842791;23235388
2025/10/17 17:20:00;72962186;82495641;11120776;11172384;1842791;23236362
2025/10/17 17:30:00;72968042;82503387;11121978;11172384;1842791;23237322
2025/10/17 17:40:00;73000000;82500000;11123200;11172384;1842791;23238230
2025/10/17 17:50:00;72980121;82519291;11124450;11172384;1842791;23239204
2025/10/17 18:00:00;72986090;82527139;11125670;11172384;1842791;23240159
2025/10/17 18:10:00;72991761;82534633;11126838;11172384;1842791;23241115
2025/10/17 18:20:00;72997590;82542342;11128040;11172384;1842791;23242104
2025/10/17 18:30:00;73003537;82550185;11129269;11172384;1842791;23243071
2025/10/17 18:40:00;73009462;82557990;11130486;11172384;1842791;23244058
2025/10/17 18:50:00;73015467;82565874;11131713;11172384;1842791;23245028
2025/10/17 19:00:00;73021331;82573616;11132909;11172384;1842791;23245951
2025/10/17 19:10:00;73027461;82581618;11134142;11172384;1842791;23246813
2025/10/17 19:20:00;73033458;82589493;11135344;11172384;1842791;23247678
2025/10/17 19:30:00;73039503;82597398;11136542;11172384;1842791;23248491
2025/10/17 19:40:00;73045585;82605336;11137756;11172384;1842791;23249321
2025/10/17 19:50:00;73051702;82613321;11138975;11172384;1842791;23250166
2025/10/17 20:00:00;73057827;82621310;11140191;11172384;1842791;23250970
2025/10/17 20:10:00;73063995;82629342;11141419;11172384;1842791;23251796
2025/10/17 20:20:00;73070173;82637369;11142642;11172384;1842791;23252575
2025/10/17 20:30:00;73076540;82645598;11143897;11172384;1842791;23253330
2025/10/17 20:40:00;73082866;82653780;11145130;11172384;1842791;23254069
2025/10/17 20:50:00;73089111;82661897;11146354;11172384;1842791;23254827
2025/10/17 21:00:00;73095483;82670130;11147603;11172384;1842791;23255591
2025/10/17 21:10:00;73101869;82678378;11148848;11172384;1842791;23256336
2025/10/17 21:20:00;73108228;82686616;11150090;11172384;1842791;23257103
2025/10/17 21:30:00;73114636;82694885;11151340;11172384;1842791;23257857
2025/10/17 21:40:00;73121111;82703228;11152613;11172384;1842791;23258628
2025/10/17 21:50:00;73127517;82711498;11153867;11172384;1842791;23259424
2025/10/17 22:00:00;73134251;82720109;11155167;11172384;1842791;23260126
2025/10/17 22:10:00;73141108;82728833;11156484;11172384;1842791;23260807
2025/10/17 22:20:00;73147916;82737504;11157792;11172384;1842791;23261533
2025/10/17 22:30:00;73154896;82746332;11159122;11172384;1842791;23262213
2025/10/17 22:40:00;73161682;82754982;11160417;11172384;1842791;23262891
2025/10/17 22:50:00;73168764;82763954;11161762;11172384;1842791;23263564
2025/10/17 23:00:00;73176604;82773657;11163223;11172384;1842791;23264050
2025/10/17 23:10:00;73184287;82783185;11164653;11172384;1842791;23264609
2025/10/17 23:20:00;73191888;82792641;11166058;11172384;1842791;23265085
2025/10/17 23:30:00;73199674;82802311;11167503;11172384;1842791;23265532
2025/10/17 23:40:00;73207464;82811959;11168943;11172384;1842791;23265958
2025/10/17 23:50:00;73215224;82821573;11170381;11172384;1842791;23266370
2025/10/18 00:00:00;73222865;82831086;11171796;11172384;1842791;23266829
2025/10/18 00:10:00;73230623;82840710;11173236;11172384;1842791;23267341
2025/10/18 00:20:00;73238478;82850425;11174685;11172384;1842791;23267732
2025/10/18 00:30:00;73246121;82859938;11176105;11172384;1842791;23268213
2025/10/18 00:40:00;73253798;82869478;11177525;11172384;1842791;23268727
2025/10/18 00:50:00;73261420;82878963;11178941;11172384;1842792;23269256
2025/10/18 01:00:00;73268903;82888317;11180336;11172384;1842792;23269907
2025/10/18 01:10:00;73276459;82897759;11181752;11172384;1842792;23270509
2025/10/18 01:20:00;73284233;82907383;11183201;11172384;1842792;23271049
2025/10/18 01:30:00;73291735;82916757;11184606;11172384;1842792;23271665
2025/10/18 01:40:00;73299259;82926160;11186024;11172384;1842792;23272325
2025/10/18 01:50:00;73306885;82935665;11187461;11172384;1842792;23272952
2025/10/18 02:00:00;73314608;82945267;11188918;11172384;1842792;23273534
2025/10/18 02:10:00;73322176;82954719;11190348;11172384;1842792;23274223
2025/10/18 02:20:00;73329635;82964035;11191758;11172384;1842792;23274885
2025/10/18 02:30:00;73337197;82973470;11193178;11172384;1842792;23275504
2025/10/18 02:40:00;73344688;82982846;11194582;11172384;1842792;23276195
2025/10/18 02:50:00;73352124;82992181;11195983;11172384;1842792;23276906
2025/10/18 03:00:00;73359392;83001319;11197354;11172384;1842792;23277629
2025/10/18 03:10:00;73366057;83009870;11198607;11172384;1842792;23278459
2025/10/18 03:20:00;73372601;83018301;11199831;11172384;1842792;23279290
2025/10/18 03:30:00;73378693;83026287;11200982;11172384;1842792;23280238
2025/10/18 03:40:00;73384734;83034203;11202128;11172384;1842792;23281169
2025/10/18 03:50:00;73390682;83042059;11203259;11172384;1842792;23282126
2025/10/18 04:00:00;73396660;83049926;11204393;11172384;1842792;23283059
2025/10/18 04:10:00;73402427;83057583;11205483;11172384;1842792;23283930
2025/10/18 04:20:00;73407715;83064749;11206497;11172384;1842792;23284861
2025/10/18 04:30:00;73412743;83071653;11207458;11172384;1842792;23285808
2025/10/18 04:40:00;73417342;83078139;11208358;11172384;1842792;23286810
2025/10/18 04:50:00;73421513;83084199;11209170;11172384;1842792;23287832
2025/10/18 05:00:00;73425477;83090043;11209957;11172384;1842792;23288890
2025/10/18 05:10:00;73429040;83095484;11210706;11172384;1842792;23289994
2025/10/18 05:20:00;73432479;83100805;11211451;11172384;1842792;23291117
2025/10/18 05:30:00;73435684;83105901;11212190;11172384;1842792;23292274
2025/10/18 05:40:00;73438531;83110631;11212860;11172384;1842792;23293465
2025/10/18 05:50:00;73441205;83115195;11213467;11172384;1842792;23294652
2025/10/18 06:00:00;73443840;83119702;11214075;11172384;1842792;23295849
2025/10/18 06:10:00;73446472;83124216;11214673;11172384;1842792;23297042
2025/10/18 06:20:00;73449028;83128648;11215266;11172384;1842792;23298227
2025/10/18 06:30:00;73451559;83133079;11215863;11172384;1842792;23299428
2025/10/18 06:40:00;73454125;83137526;11216461;11172384;1842792;23300622
2025/10/18 06:50:00;73456701;83141979;11217056;11172384;1842792;23301809
2025/10/18 07:00:00;73459283;83146449;11217662;11172384;1842792;23303008
2025/10/18 07:10:00;73461964;83151000;11218281;11172384;1842792;23304193
2025/10/18 07:20:00;73464521;83155456;11218882;11172384;1842792;23305395
2025/10/18 07:30:00;73467076;83159895;11219478;11172384;1842792;23306594
2025/10/18 07:40:00;73500000;83200000;11220200;11172384;1842792;23307800
2025/10/18 07:50:00;73472617;83169234;11220880;11172384;1842792;23309074
2025/10/18 08:00:00;73475398;83173897;11221585;11172384;1842792;23310293
2025/10/18 08:10:00;73478146;83178479;11222282;11172384;1842792;23311483
2025/10/18 08:20:00;73480890;83183126;11222962;11172384;1842792;23312703
2025/10/18 08:30:00;73483714;83187822;11223661;11172384;1842792;23313912
2025/10/18 08:40:00;73486516;83192512;11224379;11172384;1842792;23315136
2025/10/18 08:50:00;73489304;83197180;11225089;11172384;1842792;23316359
2025/10/18 09:00:00;73491833;83201591;11225695;11172384;1842792;23317575
2025/10/18 09:10:00;73494388;83206046;11226304;11172384;1842792;23318785
2025/10/18 09:20:00;73497009;83210546;11226947;11172384;1842792;23319996
2025/10/18 09:30:00;73499758;83215177;11227650;11172384;1842792;23321223
2025/10/18 09:40:00;73502525;83219814;11228364;11172384;1842792;23322453
2025/10/18 09:50:00;73505353;83224523;11229098;11172384;1842792;23323674
2025/10/18 10:00:00;73508104;83229153;11229814;11172384;1842792;23324902
2025/10/18 10:10:00;73510808;83233759;11230526;11172384;1842792;23326150
2025/10/18 10:20:00;73513557;83238403;11231241;11172384;1842792;23327382
2025/10/18 10:30:00;73516092;83242823;11231848;11172384;1842792;23328590
2025/10/18 10:40:00;73518734;83247347;11232500;11172384;1842792;23329791
2025/10/18 10:50:00;73521807;83252301;11233227;11172384;1842792;23330959
2025/10/18 11:00:00;73525328;83257708;11234057;11172384;1842792;23332120
2025/10/18 11:10:00;73529001;83263278;11234896;11172384;1842792;23333257
2025/10/18 11:20:00;73532676;83268832;11235685;11172384;1842792;23334342
2025/10/18 11:30:00;73536491;83274526;11236506;11172384;1842792;23335418
2025/10/18 11:40:00;73540238;83280149;11237296;11172384;1842792;23336473
2025/10/18 11:50:00;73544029;83285814;11238107;11172384;1842792;23337525
2025/10/18 12:00:00;73547928;83291586;11238943;11172384;1842792;23338565
2025/10/18 12:10:00;73551802;83297334;11239779;11172384;1842792;23339627
2025/10/18 12:20:00;73555756;83303180;11240639;11172384;1842792;23340687
2025/10/18 12:30:00;73559679;83308976;11241505;11172384;1842792;23341741
